"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","FoldEnrichment"
"GO:0046348","GO:0046348","amino sugar catabolic process","8/454","15/16910",1.38525991890206e-09,5.86796101646912e-06,4.709883724267e-06,"NPL/ALDH1A1/AMDHD2/RENBP/GNPDA1/CHI3L1/CHIT1/CHI3L2",8,19.8649045521292
"GO:0071294","GO:0071294","cellular response to zinc ion","8/454","20/16910",2.40895392212866e-08,4.91740377518548e-05,3.94692465430374e-05,"P2RX4/MT2A/MT1X/MT1G/MT1H/MT1E/MT1M/MT1F",8,14.8986784140969
"GO:0097066","GO:0097066","response to thyroid hormone","9/454","29/16910",4.16122249941908e-08,4.91740377518548e-05,3.94692465430374e-05,"CTSS/CTSB/CTSL/GCLC/ACE/C2/HES1/THRB/GCLM",9,11.5593194592131
"GO:0010043","GO:0010043","response to zinc ion","11/454","49/16910",5.3750053013756e-08,4.91740377518548e-05,3.94692465430374e-05,"SOD2/P2RX4/MT2A/VCAM1/HAMP/MT1X/MT1G/MT1H/MT1E/MT1M/MT1F",11,8.361503191585
"GO:0055094","GO:0055094","response to lipoprotein particle","9/454","30/16910",5.80430096221138e-08,4.91740377518548e-05,3.94692465430374e-05,"CD68/APOE/CD36/PPARG/LPL/NPC1/CES1/ADTRP/LDLR",9,11.1740088105727
"GO:0016042","GO:0016042","lipid catabolic process","28/454","327/16910",6.97175947485019e-08,4.92206218924424e-05,3.95066370241511e-05,"PLA2G7/CYP27A1/LIPA/ASAH1/MGLL/APOC1/APOE/FUCA1/GM2A/HSD17B4/HSD17B14/PLD1/LPL/IDH1/PLBD2/CYP1B1/DAGLA/CES1/APOA2/ADTRP/THRA/APOC3/ALK/LDLR/PLA2G2D/HPGD/ENPP2/PNPLA3",28,3.18931953818588
"GO:0006040","GO:0006040","amino sugar metabolic process","10/454","42/16910",1.20101965417577e-07,7.26788465012654e-05,5.83352403456805e-05,"NPL/ALDH1A1/AMDHD2/RENBP/GNPDA1/CHST7/CHI3L1/CHIT1/UAP1L1/CHI3L2",10,8.86826096077197
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","9/454","33/16910",1.45649251291101e-07,7.35968351293989e-05,5.90720584135874e-05,"CD68/APOE/CD36/PPARG/LPL/NPC1/CES1/ADTRP/LDLR",9,10.1581898277934
"GO:0050900","GO:0050900","leukocyte migration","30/454","382/16910",1.60185940777084e-07,7.35968351293989e-05,5.90720584135874e-05,"PLA2G7/LGMN/LGALS3/MPP1/CCL18/CMKLR1/HSD3B7/TNFRSF14/P2RX4/CXCL12/HMOX1/VCAM1/SLAMF8/CXCL2/CCR1/IL1R1/CXCL3/LYVE1/HRH1/IL10/CSF1/ADTRP/CXCL9/CCL24/ECM1/ITGA7/SLAMF1/SAA1/CRTAM/GCSAM",30,2.925133196485
"GO:0006826","GO:0006826","iron ion transport","11/454","55/16910",1.90911782147959e-07,7.35968351293989e-05,5.90720584135874e-05,"FTH1/FTL/SLC40A1/MCOLN1/ABCC5/TFRC/HAMP/FLVCR2/SLC48A1/SLC46A1/HFE",11,7.44933920704846
"GO:0010038","GO:0010038","response to metal ion","29/454","364/16910",1.91115483102783e-07,7.35968351293989e-05,5.90720584135874e-05,"LGMN/CALM3/SLC40A1/MCOLN1/KCNMA1/SOD2/FABP4/TFRC/MMP9/GCLC/P2RX4/MT2A/HMOX1/VCAM1/HAMP/ITPKB/MT1X/NPC1/BNIP3/MT1G/NQO1/MT1H/MT1E/CRHBP/MT1M/KCNMB4/HFE/MT1F/KCNJ10",29,2.96745655225831
"GO:0071248","GO:0071248","cellular response to metal ion","20/454","198/16910",3.99054456646952e-07,0.000140866223196374,0.000113065429383303,"LGMN/SLC40A1/MCOLN1/FABP4/MMP9/P2RX4/MT2A/HMOX1/ITPKB/MT1X/BNIP3/MT1G/NQO1/MT1H/MT1E/CRHBP/MT1M/HFE/MT1F/KCNJ10",20,3.76229252881235
"GO:0007568","GO:0007568","aging","18/454","164/16910",4.46094115191364e-07,0.000145358051688509,0.00011667076858851,"CD68/CTSC/SOD2/TIMP1/TFRC/GCLC/ACE/SERPING1/KMO/VCAM1/HAMP/ADM/NQO1/GCLM/IGF1R/IL10/P2RY1/CDKN2B",18,4.08805200386806
"GO:0071404","GO:0071404","cellular response to low-density lipoprotein particle stimulus","8/454","29/16910",6.63513739128657e-07,0.000200760299924928,0.000161139050931245,"CD68/CD36/PPARG/LPL/NPC1/CES1/ADTRP/LDLR",8,10.2749506304117
"GO:0046942","GO:0046942","carboxylic acid transport","27/454","345/16910",7.21059387151845e-07,0.000201987204300476,0.000162123818371487,"FABP5/PSAP/APOE/CD36/FOLR2/SLC38A6/PLIN2/ABCC5/FABP3/SLC7A8/PPARG/FABP4/ACE/P2RX4/KMO/SLC36A1/AQP9/RBP7/SLC7A11/SLC38A7/CES1/SLC46A1/SLC47A1/RBP1/PLA2G2D/SLC26A3/KCNJ10",27,2.9149588201494
"GO:0015849","GO:0015849","organic acid transport","27/454","346/16910",7.62935615865819e-07,0.000201987204300476,0.000162123818371487,"FABP5/PSAP/APOE/CD36/FOLR2/SLC38A6/PLIN2/ABCC5/FABP3/SLC7A8/PPARG/FABP4/ACE/P2RX4/KMO/SLC36A1/AQP9/RBP7/SLC7A11/SLC38A7/CES1/SLC46A1/SLC47A1/RBP1/PLA2G2D/SLC26A3/KCNJ10",27,2.90653408367498
"GO:0002683","GO:0002683","negative regulation of immune system process","32/454","459/16910",8.91422544479418e-07,0.000222121523436166,0.000178284508895884,"GPNMB/ACP5/LGALS3/CD68/NR1H3/CD59/PPARG/CR1/MERTK/TMEM176B/RAB7B/CBLB/TNFRSF14/SERPING1/CXCL12/HMOX1/SLAMF8/SDC4/MFHAS1/CD22/HLX/IL10/APOA2/ADTRP/HFE/LDLR/SLAMF1/PLA2G2D/CD274/DTX1/CRTAM/GCSAM",32,2.59671954929794
"GO:0071241","GO:0071241","cellular response to inorganic substance","21/454","228/16910",9.5044423106215e-07,0.000223671209043293,0.000179528354756184,"LGMN/SLC40A1/MCOLN1/FABP4/MMP9/P2RX4/MT2A/HMOX1/ITPKB/MT1X/BNIP3/MT1G/FOXO1/NQO1/MT1H/MT1E/CRHBP/MT1M/HFE/MT1F/KCNJ10",21,3.43061674008811
"GO:0046686","GO:0046686","response to cadmium ion","10/454","54/16910",1.46408350330471e-06,0.000308036663235141,0.000247243780689206,"SOD2/MMP9/GCLC/HMOX1/MT1X/NPC1/MT1G/MT1H/MT1E/MT1F",10,6.89753630282265
"GO:0000041","GO:0000041","transition metal ion transport","13/454","95/16910",1.49503915164713e-06,0.000308036663235141,0.000247243780689206,"FTH1/FTL/ATOX1/SLC40A1/MCOLN1/ABCC5/TCN2/TFRC/HAMP/FLVCR2/SLC48A1/SLC46A1/HFE",13,5.09691629955947
"GO:0015711","GO:0015711","organic anion transport","30/454","425/16910",1.52709393955098e-06,0.000308036663235141,0.000247243780689206,"FABP5/PSAP/APOE/CD36/FOLR2/SLC38A6/PLIN2/ABCC5/FABP3/SLC7A8/PPARG/CR1/FABP4/ACE/P2RX4/CERT1/KMO/SLC36A1/AQP9/RBP7/MGST1/SLC7A11/SLC38A7/CES1/SLC46A1/SLC47A1/RBP1/PLA2G2D/SLC26A3/KCNJ10",30,2.62917854366416
"GO:0009636","GO:0009636","response to toxic substance","20/454","221/16910",2.26520239520401e-06,0.000436154424822009,0.000350076733804256,"TXN/APOE/CD36/ALDH1A1/SOD2/NUPR1/SLC7A8/CLIC2/EPHX1/CYP1B1/MGST1/SLC7A11/NQO1/GPX3/CES1/SLC47A1/SRXN1/FBLN5/PRXL2B/HP",20,3.37074172264636
"GO:0048771","GO:0048771","tissue remodeling","17/454","167/16910",2.6615316241808e-06,0.000489946091624267,0.000393252292616267,"GPNMB/ACP5/LIPA/MITF/PPARG/TIMP1/TFRC/ACE/FLNA/SEMA3C/EPAS1/HAMP/PDK4/DCSTAMP/CTSK/SIGLEC15/ACVRL1",17,3.79157983592287
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels","11/454","71/16910",2.77589853611483e-06,0.000489946091624267,0.000393252292616267,"PLA2G7/LIPA/APOC1/APOE/CD36/LPL/HMOX1/APOA2/CETP/APOC3/LDLR",11,5.77061487869951
"GO:1901071","GO:1901071","glucosamine-containing compound metabolic process","7/454","25/16910",3.0347583954634e-06,0.000514209462527319,0.000412727141783023,"AMDHD2/RENBP/GNPDA1/CHST7/CHI3L1/CHIT1/CHI3L2",7,10.4290748898678
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","19/454","209/16910",3.79121431346125e-06,0.000617676301223918,0.000495774179452625,"CYP27A1/FABP5/MGLL/APOC1/DHRS9/NR1H3/SDS/HSD3B7/KMO/LPL/PDK4/SCD/CES1/HACD1/STARD4/APOC3/RBP1/PRXL2B/ACOT4",19,3.38606327593112
"GO:0071280","GO:0071280","cellular response to copper ion","7/454","26/16910",4.0573175455334e-06,0.000633011296973734,0.000508082721839164,"MT2A/MT1X/MT1G/MT1H/MT1E/MT1M/MT1F",7,10.0279566248729
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","15/454","137/16910",4.18421065044017e-06,0.000633011296973734,0.000508082721839164,"GPNMB/LGALS3/CR1/CBLB/TNFRSF14/CXCL12/SDC4/HLX/IL10/ADTRP/HFE/PLA2G2D/CD274/DTX1/CRTAM",15,4.0781054053185
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process","11/454","75/16910",4.82188512463052e-06,0.000656303959980629,0.000526778438133649,"PLA2G7/FABP5/APOC1/NR1H3/FABP3/APOA2/CETP/RAB38/LDLR/PLA2G2D/ENPP2",11,5.46284875183554
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","26/454","359/16910",4.83936650695726e-06,0.000656303959980629,0.000526778438133649,"GPNMB/LGALS3/CR1/TFRC/CBLB/TNFRSF14/CXCL12/VCAM1/SDC4/ITPKB/CD209/HES1/SHB/IL2RG/HLX/IL10/ADTRP/HFE/SLAMF1/PLA2G2D/CD274/DTX1/IGF1/SOX13/CD28/CRTAM",26,2.69753230338802
